,recall,precision,f1,word_count,rel_count,sys_relations,question,gold_relations,system_relations,question_type
4099,0.5,0.5,0.5,13,2,2,What show had NTSC format and theme music composed by  Ron Grainer?,"[['dbo:format'], ['dbp:themeMusicComposer']]","['dbo:programmeFormat', 'dbp:themeMusicComposer']",factoid
4104,0.5,0.25,0.3333333333333333,13,2,4,What relegious affiliation of Josiah Idowu-Fearon was canonized by john of Damasucs ?,"[['dbo:canonizedBy'], ['dbo:religion']]","['dbo:religion', 'dbp:canonizedBy', 'dbp:religion', 'dbp:veneratedIn']",factoid
4110,0.0,0.0,0.0,12,2,4,Name the common current team of the Shaun Thong and Kaannder ?,"[['dbp:currentTeam'], ['dbp:currentTeam']]","['dbo:formerTeam', 'dbo:team', 'dbp:playedFor', 'dbp:team']",list
4117,0.0,0.0,0.0,6,1,2,What county is lake wingra in,[['dbo:location']],"['dbo:country', 'dbo:isPartOf']",factoid
4124,0.5,0.2,0.28571428571428575,15,2,5,Which tenant of New Sanno Hotel is the military branch of the Gary Holder-Winfield ?,"[['dbo:militaryBranch'], ['dbo:tenant']]","['dbo:commander', 'dbo:militaryBranch', 'dbo:militaryUnit', 'dbp:battles', 'dbp:mascot']",factoid
4130,0.0,0.0,0.0,10,1,1,which genre is getting rid of bradley a part of,[['dbo:literaryGenre']],['dbo:genre'],factoid
4136,0.0,0.0,0.0,16,2,1,Daniel L D Granger and Job Durfee have based their political career in which US state?,"[['dbp:state'], ['dbp:state']]",['dbo:occupation'],list
4149,0.5,0.2,0.28571428571428575,21,2,5,What is the owning organisation of the Ford Kansas City Assembly Plant and also the builder of the Ford Y-block engine?,"[['dbo:owningOrganisation'], ['dbo:manufacturer']]","['dbo:manufacturer', 'dbp:engine', 'dbp:owner', 'dbp:products', 'dbp:related']",factoid
4173,0.5,0.25,0.3333333333333333,13,2,4,Which former team of Franois Beauchemin does the Nathan Dempsey played for ?,"[['dbo:formerTeam'], ['dbp:playedFor']]","['dbo:birthPlace', 'dbo:formerTeam', 'dbo:team', 'dbp:nationalteam']",factoid
4185,0.0,0.0,0.0,6,1,2,what city was louis-gabriel-charles vicaire born,[['dbo:deathPlace']],"['dbo:birthPlace', 'dbp:birthPlace']",factoid
4202,0.5,0.3333333333333333,0.4,20,2,3,Name the licensee of the WRVU who has the affiliation of  Monroe Carell Jr. Children's Hospital at Vanderbilt ?,"[['dbp:affiliation'], ['dbp:licensee']]","['dbo:campus', 'dbp:affiliation', 'dbp:affiliations']",list
4206,0.5,0.25,0.3333333333333333,11,2,4,What non fiction subjects are covered in books by Doubleday publishers?,"[['dbo:publisher'], ['dbo:nonFictionSubject']]","['dbo:literaryGenre', 'dbo:nonFictionSubject', 'dbp:publisher', 'dbp:subject']",factoid
4211,0.0,0.0,0.0,5,1,2,which agency protects ishi wilderness,[['dbp:governingBody']],"['dbo:locatedInArea', 'dbo:location']",factoid
4213,0.0,0.0,0.0,7,1,1,What album was produced by big business,[['dbo:artist']],['dbo:type'],factoid
4216,0.0,0.0,0.0,7,1,2,What form of government does Russia have?,[['dbo:governmentType']],"['dbo:industry', 'dbo:type']",factoid
4219,0.0,0.0,0.0,6,1,2,Where was Special 26 recorded ?,[['dbp:recorded']],"['dbo:country', 'dbo:type']",factoid
4235,0.0,0.0,0.0,6,1,1,which disease caused willem rooseboom's death,[['dbo:deathPlace']],['dbo:deathCause'],factoid
4275,0.0,0.0,0.0,8,1,1,which ivy league university did ezra cornell create,[['dbo:foundedBy']],['dbo:architect'],factoid
4283,0.0,0.0,0.0,6,1,6,How many Thesaban towns are there?,[['dbp:settlementType']],"['dbo:largestCity', 'dbo:location', 'dbo:nearestCity', 'dbp:archipelago', 'dbp:cities', 'dbp:location']",count
4284,0.0,0.0,0.0,5,1,2,where is john epps from,[['dbo:citizenship']],"['dbo:birthPlace', 'dbo:hometown']",factoid
4289,0.5,0.2,0.28571428571428575,22,2,5,What is the official residence of the Christopher Daz Figuero which is also the  state of the Cruce a Nado Internacional,"[['dbp:residence'], ['dbo:country']]","['dbo:capital', 'dbo:residence', 'dbo:stateOfOrigin', 'dbp:allegiance', 'dbp:residence']",factoid
4294,0.0,0.0,0.0,9,2,2,"Which river originates from Cape Vincent and Kingston, Ontario?","[['dbp:sourceLocation'], ['dbp:sourceLocation']]","['dbo:hometown', 'dbo:riverMouth']",factoid
4320,0.0,0.0,0.0,7,1,1,Who was the author of the punisher?,[['dbo:writer']],['dbo:author'],factoid
4322,0.0,0.0,0.0,9,1,1,Who is the director of the short film boat?,[['dbo:editing']],['dbo:director'],factoid
4330,0.0,0.0,0.0,6,1,1,what album is by Twilight singer,[['dbo:type']],['dbo:artist'],factoid
4339,0.0,0.0,0.0,6,1,3,what country is garbally college in?,[['dbo:location']],"['dbo:city', 'dbo:country', 'dbo:state']",factoid
4340,0.5,0.25,0.3333333333333333,13,2,4,In how many different places have people beatified by Pope Pius X died?,"[['dbp:deathPlace'], ['dbp:beatifiedBy']]","['dbp:canonizedBy', 'dbp:deathPlace', 'dbp:fields', 'dbp:placeOfDeath']",count
4348,0.0,0.0,0.0,6,1,2,what is a hella album titled,[['dbo:artist']],"['dbo:genre', 'dbo:type']",factoid
4350,0.0,0.0,0.0,7,1,1,What is the ethicity of Ted Falon?,[['dbo:ethnicity']],['dbo:type'],factoid
4361,0.5,0.25,0.3333333333333333,8,2,4,What kind of buildings were designed by Pyusawhti?,"[['dbo:architect'], ['dbo:type']]","['dbo:architect', 'dbo:architecturalStyle', 'dbp:architect', 'dbp:designer']",factoid
4387,0.0,0.0,0.0,6,1,2,Where was David Scherman trained ?,[['dbo:training']],"['dbo:field', 'dbp:training']",factoid
4401,0.0,0.0,0.0,13,2,4,"What is the american football league whose champion is from Kansas City, Missouri?","[['dbp:champion'], ['dbp:city']]","['dbo:ground', 'dbo:hometown', 'dbo:locationCity', 'dbp:debutteam']",factoid
4431,0.0,0.0,0.0,6,1,0,Which school did Robbie Diack attend?,[['dbp:school']],[],factoid
4449,0.5,0.2,0.28571428571428575,9,2,5,Where is the tomb of son of Bruce Lee?,"[['dbo:parent'], ['dbo:restingPlace']]","['dbo:restingPlace', 'dbp:children', 'dbp:placeOfBurial', 'dbp:restingplace', 'dbp:spouse']",factoid
4454,0.0,0.0,0.0,7,1,1,What is an album by george winston?,[['dbo:artist']],['dbo:type'],factoid
4455,0.5,0.25,0.3333333333333333,11,2,4,Which creation of Josh Friedman was portrayed in Terminator 2 ?,"[['dbo:portrayer'], ['dbp:creator']]","['dbo:creator', 'dbp:creator', 'dbp:creators', 'dbp:writer']",factoid
4472,0.0,0.0,0.0,14,2,2,What is the county seat of the county which has an Evergreen High School?,"[['dbo:county'], ['dbo:countySeat']]","['dbo:location', 'dbo:region']",factoid
4476,0.0,0.0,0.0,11,1,1,what kind of comdey is not the end of the world,[['dbo:literaryGenre']],['dbo:genre'],factoid
4489,0.5,0.5,0.5,13,2,2,How many TV shows are similar to the ones belonging to fantasy genre?,"[['dbo:related'], ['dbo:genre']]","['dbo:genre', 'dbp:genre']",count
4496,0.5,0.5,0.5,16,2,2,What is the home town of the musical artist who is the current members of Slapstick?,"[['dbp:currentMembers'], ['dbo:hometown']]","['dbo:hometown', 'dbp:artist']",factoid
4499,0.5,0.2,0.28571428571428575,10,2,5,Where are the politicians buried who succeeded George Whitefield Davis?,"[['dbp:predecessor'], ['dbp:restingplace']]","['dbo:restingPlace', 'dbp:placeOfBurial', 'dbp:restingPlace', 'dbp:restingplace', 'dbp:successor']",factoid
4512,0.5,0.2,0.28571428571428575,13,2,5,River which flows into the eugene mahoney state park pass through which states?,"[['dbp:mouthLocation'], ['dbo:state']]","['dbo:city', 'dbo:locatedInArea', 'dbo:location', 'dbo:region', 'dbo:state']",factoid
4521,0.0,0.0,0.0,5,1,2,what are works about existentialism,[['dbo:type']],"['dbo:author', 'dbo:literaryGenre']",factoid
4524,0.0,0.0,0.0,8,1,2,What is the hometown of John Speraw ?,[['dbp:hometown']],"['dbo:birthPlace', 'dbo:hometown']",factoid
4549,0.5,0.2,0.28571428571428575,8,2,5,Who all have developed a cross platform software?,"[['dbp:operatingSystem'], ['dbo:developer']]","['dbo:computingPlatform', 'dbo:developer', 'dbo:license', 'dbo:operatingSystem', 'dbp:developer']",factoid
4554,0.0,0.0,0.0,10,1,1,Who all are known to play the Gibson Guitar Corporation?,[['dbp:notableInstruments']],['dbo:instrument'],factoid
4560,0.0,0.0,0.0,5,1,1,Where was gordon lowe born,[['dbo:deathPlace']],['dbo:birthPlace'],factoid
4570,0.0,0.0,0.0,10,1,3,Which universities are also known as the Tulane Green wave?,[['dbp:nickname']],"['dbo:campus', 'dbo:sport', 'dbp:athletics']",factoid
4578,0.5,0.3333333333333333,0.4,8,2,3,What is the purpose of some Maharashtran organizations?,"[['dbo:headquarter'], ['dbp:purpose']]","['dbo:industry', 'dbp:governingBody', 'dbp:purpose']",factoid
4587,0.0,0.0,0.0,13,2,2,Who won the silver medal when the bronze was won by Yang Yilin?,"[['dbo:bronzeMedalist'], ['dbo:silverMedalist']]","['dbo:award', 'dbp:awards']",factoid
4588,0.0,0.0,0.0,5,1,4,Where is charles leclerc from,[['dbp:birthPlace']],"['dbo:birthPlace', 'dbo:country', 'dbo:hometown', 'dbo:nationality']",factoid
4590,0.5,0.25,0.3333333333333333,16,2,4,"What is the state of the settlement, which is the sub assembly of Mohamedia, Tunisia ?","[['dbo:isPartOf'], ['dbo:country']]","['dbo:capital', 'dbo:country', 'dbo:largestCity', 'dbo:state']",factoid
4596,0.5,0.16666666666666666,0.25,9,2,6,Who made the singles on the famous album Aida?,"[['dbo:album'], ['dbo:musicalArtist']]","['dbo:album', 'dbo:artist', 'dbo:subsequentWork', 'dbp:album', 'dbp:artist', 'dbp:producer']",factoid
4598,0.5,0.3333333333333333,0.4,14,2,3,Name the people who were in a youth club managed by Luis Enrique ?,"[['dbp:manager'], ['dbp:youthclubs']]","['dbo:managerClub', 'dbp:managerclubs', 'dbp:youthclubs']",list
4616,0.5,0.1,0.16666666666666669,16,2,10,Give me the count of artist in the company whose Artist is Jean- François Coté ?,"[['dbp:artist'], ['dbp:artist']]","['dbo:associatedBand', 'dbo:associatedMusicalArtist', 'dbo:bandMember', 'dbo:musicalBand', 'dbp:album', 'dbp:artist', 'dbp:associatedActs', 'dbp:label', 'dbp:music', 'dbp:producer']",list
4619,0.0,0.0,0.0,10,1,2,Who is the writer of the adventures of tom sawyer,[['dbo:author']],"['dbo:writer', 'dbp:writer']",factoid
4637,0.0,0.0,0.0,9,2,5,How many artists have collaborated with famous guitar players?,"[['dbo:associatedMusicalArtist'], ['dbp:notableInstruments']]","['dbo:associatedBand', 'dbo:bandMember', 'dbo:formerBandMember', 'dbo:instrument', 'dbp:currentMembers']",count
4644,0.5,0.25,0.3333333333333333,10,2,4,Matthew kane and Park rankin are citizens of which country?,"[['dbo:citizenship'], ['dbo:citizenship']]","['dbo:birthPlace', 'dbo:citizenship', 'dbo:nationality', 'dbp:nationality']",list
4650,0.0,0.0,0.0,9,1,3,What people are known to work for Johnny Cash?,[['dbp:associatedActs']],"['dbo:knownFor', 'dbo:occupation', 'dbp:knownFor']",factoid
4654,0.5,0.2,0.28571428571428575,19,2,5,How many other battles have the military person fought whose one of the battles is World War II ?,"[['dbp:battles'], ['dbp:battles']]","['dbo:battle', 'dbo:commander', 'dbo:territory', 'dbp:battles', 'dbp:combatant']",count
4681,0.0,0.0,0.0,10,2,0,Martin Ferguson and Mike Kelly served under which aussie PM?,"[['dbp:primeminister'], ['dbp:primeminister']]",[],list
4693,0.0,0.0,0.0,7,1,1,plastic tree has an album titled what?,[['dbo:artist']],['dbo:type'],factoid
4712,0.5,0.25,0.3333333333333333,21,2,4,Who was the president at the time when both Carl Stokes and Joseph Stiglitz held a position in US political framework?,"[['dbp:president'], ['dbp:president']]","['dbo:leader', 'dbo:president', 'dbp:governingBody', 'dbp:president']",factoid
4714,0.0,0.0,0.0,12,1,1,When will start the final match of the football world cup 2018?,[['dbp:date']],['dbo:league'],factoid
4717,0.0,0.0,0.0,8,1,1,Who wrote 30 days of night: immortal remains,[['dbo:author']],['dbo:writer'],factoid
4775,0.0,0.0,0.0,10,2,5,Who founded the league which was won by Joe McKeehen?,"[['dbp:champion'], ['dbp:founded']]","['dbo:board', 'dbo:foundedBy', 'dbo:founder', 'dbp:foundation', 'dbp:founder']",factoid
4797,0.0,0.0,0.0,9,1,1,what is the place of birth of tomasz markowski?,[['dbo:nationality']],['dbo:birthPlace'],factoid
4803,0.0,0.0,0.0,5,1,1,where is aleksandr ivanchenkov from,[['dbo:nationality']],['dbo:birthPlace'],factoid
4806,0.0,0.0,0.0,8,1,2,what is an work created by jack mcduff,[['dbo:artist']],"['dbo:creator', 'dbo:writer']",factoid
4815,0.0,0.0,0.0,7,1,2,who adapted the the storm riders film,[['dbo:editing']],"['dbo:director', 'dbo:writer']",factoid
4822,0.5,0.2,0.28571428571428575,9,2,5,Who is associated to the predecessor of Dan Mica?,"[['dbp:predecessor'], ['dbo:associate']]","['dbo:predecessor', 'dbo:successor', 'dbp:keyPeople', 'dbp:predecessor', 'dbp:successor']",factoid
4827,0.0,0.0,0.0,9,1,5,What is the largest state in the United States?,[['dbo:areaTotal']],"['dbo:capital', 'dbo:largestCity', 'dbo:locatedInArea', 'dbo:location', 'dbo:region']",factoid
4834,0.0,0.0,0.0,15,2,6,For a position in which institution were both Jack Ryan and Robert sarvis both appointed?,"[['dbo:nominee'], ['dbo:nominee']]","['dbo:almaMater', 'dbo:campus', 'dbo:president', 'dbo:vicePresident', 'dbp:appointer', 'dbp:president']",list
4838,0.0,0.0,0.0,7,1,3,what is maria mccool's country if nationality?,[['dbo:birthPlace']],"['dbo:country', 'dbo:hometown', 'dbo:nationality']",factoid
4840,0.0,0.0,0.0,13,1,5,Did Hank Williams Jr. make Early in the Morning and Late at Night?,[['dbo:musicalArtist']],"['dbo:associatedBand', 'dbo:subsequentWork', 'dbp:artist', 'dbp:creator', 'dbp:themeMusicComposer']",boolean
4842,0.0,0.0,0.0,7,1,1,what's a 2006 album by Bucky Pizzarelli?,[['dbo:type']],['dbo:artist'],list
4851,0.0,0.0,0.0,8,1,1,what was the title of jewel's christmas album,[['dbo:artist']],['dbo:type'],factoid
4853,0.0,0.0,0.0,10,2,4,Which awards are presented by the committee located in Stockholm?,"[['dbp:headquarters'], ['dbo:presenter']]","['dbo:award', 'dbo:location', 'dbp:awards', 'dbp:governingBody']",factoid
4859,0.0,0.0,0.0,6,1,1,what is a work by mayhem,[['dbo:artist']],['dbo:writer'],factoid
4872,0.0,0.0,0.0,3,1,2,Who owns Aldi?,[['dbp:founders']],"['dbo:owner', 'dbp:owner']",factoid
4886,0.5,0.3333333333333333,0.4,16,2,3,How many pole drivers have been there in grand prixes where first driver was Damon Hill?,"[['dbo:poleDriver'], ['dbo:firstDriver']]","['dbo:poleDriver', 'dbp:firstTeam', 'dbp:race']",count
4891,0.0,0.0,0.0,12,2,1,Which genre of books does the writer of The Many Hands write?,"[['dbp:author'], ['dbo:genre']]",['dbo:literaryGenre'],factoid
4917,0.0,0.0,0.0,8,1,1,what is an album released by Dusty Springfield,[['dbo:type']],['dbo:artist'],factoid
4919,0.0,0.0,0.0,9,1,4,"Does the mississippi orignate in the clearwater county, minnesota?",[['dbo:sourceRegion']],"['dbo:isPartOf', 'dbo:locatedInArea', 'dbo:region', 'dbo:state']",boolean
4922,0.0,0.0,0.0,9,1,4,Where did the 2015 MLS All-Star Game take place?,[['dbp:city']],"['dbo:formerTeam', 'dbo:ground', 'dbo:league', 'dbo:locationCity']",factoid
4929,0.5,0.14285714285714285,0.22222222222222224,10,2,7,Count all the places where companies located in Ontario operate.,"[['dbo:locationCity'], ['dbp:locations']]","['dbo:city', 'dbo:foundationPlace', 'dbo:location', 'dbo:locationCity', 'dbo:regionServed', 'dbp:country', 'dbp:headquarters']",count
4942,0.0,0.0,0.0,8,1,1,what city in Italy is marlene kuntz from,[['dbo:hometown']],['dbo:birthPlace'],factoid
4954,0.0,0.0,0.0,8,2,2,Who penned Emma and Jane Austen in Manhatten?,"[['dbp:author'], ['dbo:writer']]","['dbo:author', 'dbp:writer']",factoid
4960,0.0,0.0,0.0,7,1,3,which author won the john newberry medal?,[['dbo:occupation']],"['dbo:author', 'dbo:award', 'dbp:awards']",factoid
4964,0.0,0.0,0.0,18,2,2,Which local authority of Buckhurst Hill County High School is the palce of burial of Elizabeth Rhuddlan ?,"[['dbo:localAuthority'], ['dbp:placeOfBurial']]","['dbo:restingPlace', 'dbp:canonizedBy']",factoid
4975,0.0,0.0,0.0,7,1,1,Where does John A Danaher III work?,[['dbp:office']],['dbo:field'],factoid
4978,0.0,0.0,0.0,5,1,1,Where did davie banda die,[['dbo:birthPlace']],['dbo:deathPlace'],factoid
4979,0.0,0.0,0.0,8,1,2,What country is dada nabeel a citizen of,[['dbo:birthPlace']],"['dbo:country', 'dbo:nationality']",factoid
4982,0.5,0.16666666666666666,0.25,10,2,6,How many movies have a screenplay located in the States?,"[['dbp:screenplay'], ['dbo:birthPlace']]","['dbo:birthPlace', 'dbo:country', 'dbo:language', 'dbo:starring', 'dbp:birthPlace', 'dbp:starring']",count
5001,0.5,0.14285714285714285,0.22222222222222224,10,2,7,How many things are produced by companies located in Tehran?,"[['dbp:location'], ['dbo:product']]","['dbo:location', 'dbo:locationCity', 'dbo:manufacturer', 'dbo:product', 'dbp:company', 'dbp:products', 'dbp:services']",count
5016,0.0,0.0,0.0,8,1,2,which meteorological phenomenon occurred in Australia on 2011,[['dbp:areas']],"['dbo:location', 'dbo:place']",factoid
5034,0.0,0.0,0.0,7,1,3,where is bangor theological seminary located at?,[['dbo:location']],"['dbo:city', 'dbo:country', 'dbo:state']",factoid
5040,0.0,0.0,0.0,4,1,3,where is far horizons,[['dbo:location']],"['dbo:country', 'dbo:district', 'dbo:isPartOf']",factoid
5043,0.5,0.2,0.28571428571428575,18,2,5,Which appointer of the Joseph Clay (Georgia) is also the  President of the William Carmichael (diplomat) ?,"[['dbo:appointer'], ['dbp:president']]","['dbo:almaMater', 'dbo:president', 'dbo:vicePresident', 'dbp:appointer', 'dbp:president']",factoid
5047,0.0,0.0,0.0,16,2,4,How many people have played for the ones who own the stadium of Bankers Life Fieldhouse?,"[['dbp:arena'], ['dbp:team']]","['dbo:position', 'dbo:tenant', 'dbp:owner', 'dbp:tenants']",count
5058,0.0,0.0,0.0,12,2,6,What is the television show whose channel's parent organisation is Fox Sports?,"[['dbo:channel'], ['dbo:parentOrganisation']]","['dbo:network', 'dbp:company', 'dbp:distributor', 'dbp:network', 'dbp:sisterNames', 'dbp:voices']",factoid
5065,0.0,0.0,0.0,9,1,2,"Where was Ne daj se, Nina first aired ?",[['dbp:firstAired']],"['dbo:country', 'dbo:hometown']",factoid
5073,0.5,0.25,0.3333333333333333,15,2,4,Which home town of PAvel Moroz is the death location of the Yakov Estrin ?,"[['dbp:hometown'], ['dbo:deathPlace']]","['dbo:birthPlace', 'dbo:deathPlace', 'dbp:deathPlace', 'dbp:placeOfDeath']",factoid
5076,0.0,0.0,0.0,9,1,8,List all the former broadcast network of WMDN ?,[['dbo:formerBroadcastNetwork']],"['dbo:broadcastArea', 'dbo:channel', 'dbo:network', 'dbo:sisterStation', 'dbp:area', 'dbp:network', 'dbp:sisterNames', 'dbp:sisterStations']",list
5082,0.5,0.16666666666666666,0.25,14,2,6,Whcih land of Citi Trends is also the constituency of Malik Al-Hassan Yakubu ?,"[['dbo:country'], ['dbp:constituency']]","['dbo:affiliation', 'dbo:leaderName', 'dbo:party', 'dbp:constituency', 'dbp:leader', 'dbp:party']",list
5088,0.0,0.0,0.0,8,1,6,Is the hyundai elantra related to hyundai lavita?,[['dbo:relatedMeanOfTransportation']],"['dbo:manufacturer', 'dbo:predecessor', 'dbo:successor', 'dbp:assembly', 'dbp:engine', 'dbp:related']",boolean
5089,0.5,0.16666666666666666,0.25,11,2,6,What is that show whose theme was composed by Joel Goodman?,"[['dbp:themeMusicComposer'], ['dbp:showName']]","['dbo:associatedBand', 'dbo:subsequentWork', 'dbp:composer', 'dbp:creator', 'dbp:themeMusicComposer', 'dbp:writer']",factoid
