,recall,precision,f1,word_count,rel_count,sys_relations,question,gold_relations,system_relations
1391,0.0,0.0,0.0,8,1,0,Who gave the voice for Allen Walker ?,[['dbo:voice']],[]
1392,1.0,1.0,1.0,8,1,1,What is a film directed by ingmar bergman,[['dbo:director']],['dbo:director']
1393,0.0,0.0,0.0,17,2,0,Name the garrison of the Western Naval Command and line of the Vadodara Junction railway station ?,"[['dbp:line'], ['dbp:garrison']]",[]
1394,1.0,1.0,1.0,6,1,1,which type of mountain is gamalama,[['dbo:type']],['dbo:type']
1395,1.0,1.0,1.0,8,1,1,What are the movies directed by Joel Schumacher?,[['dbo:director']],['dbo:director']
1396,1.0,1.0,1.0,9,1,1,what position does pee wee reese play in baseball,[['dbo:position']],['dbo:position']
1397,1.0,1.0,1.0,10,1,1,what is the cvg genre for the videogame pokémon rumble,[['dbo:genre']],['dbo:genre']
1398,1.0,0.8333333333333334,0.9090909090909091,8,1,6,what's a town that's on prince edward island,"[['dbo:locatedInArea', 'dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:location', 'dbo:state']]","['dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region']"
1399,1.0,1.0,1.0,10,1,1,Which cyclone affected the east coast of the united states?,[['dbp:areas']],['dbp:areas']
1400,0.0,0.0,0.0,9,2,0,Who appointed the governor under which Robert Witherspoon worked?,"[['dbo:governor'], ['dbp:appointer']]",[]
1401,1.0,1.0,1.0,9,1,1,whats the title of a  alternative rock album,[['dbo:genre']],['dbo:genre']
1402,1.0,1.0,1.0,8,1,1,what type of music does sukima switch make?,[['dbo:genre']],['dbo:genre']
1403,1.0,1.0,1.0,4,1,1,Where was Bach born?,[['dbo:birthPlace']],['dbo:birthPlace']
1404,1.0,1.0,1.0,9,1,1,What is the name of a strategy video game?,[['dbo:genre']],['dbo:genre']
1405,1.0,1.0,1.0,5,1,1,Where was jerome mcdougle born,[['dbo:birthPlace']],['dbo:birthPlace']
1406,1.0,1.0,1.0,10,1,1,who is the author of quotations from chairman mao tse-tung,[['dbo:author']],['dbo:author']
1407,1.0,1.0,1.0,8,1,1,"who is prince bertil, duke of halland's mother?",[['dbo:parent']],['dbo:parent']
1408,1.0,1.0,1.0,6,1,1,what instrument can sean o'hagan play?,[['dbo:instrument']],['dbo:instrument']
1409,1.0,1.0,1.0,7,1,1,What position does footballer erkan sulejmani play?,[['dbo:position']],['dbo:position']
1410,1.0,1.0,1.0,9,1,1,"what is a historically black, liberal arts private university",[['dbo:type']],['dbo:type']
1411,1.0,1.0,1.0,5,1,1,What is jamie doyle's position?,[['dbo:position']],['dbo:position']
1412,1.0,1.0,1.0,6,1,1,who is the producer of red,[['dbo:producer']],['dbo:producer']
1413,1.0,1.0,1.0,9,1,1,which city in Ukraine was friedrich weinreb born in,[['dbo:birthPlace']],['dbo:birthPlace']
1414,1.0,1.0,1.0,7,1,1,Who of not is from the clergy,[['dbo:occupation']],['dbo:occupation']
1415,1.0,1.0,1.0,9,1,1,what is an example of an experimental rock album?,[['dbo:genre']],['dbo:genre']
1416,1.0,1.0,1.0,9,1,1,who was the manufacturer of the  mil mi-24,[['dbo:manufacturer']],['dbo:manufacturer']
1417,1.0,1.0,1.0,7,1,1,which time zone is lilydale based in,[['dbo:timeZone']],['dbo:timeZone']
1418,0.0,0.0,0.0,13,1,0,Who is the headcoach of 2014-15 Virginia Tech Hokies men's basketball team ?,[['dbp:headcoach']],[]
1419,1.0,1.0,1.0,7,1,1,Name a company who creates video games?,[['dbo:industry']],['dbo:industry']
1420,1.0,1.0,1.0,9,1,1,What kind of music is picture of perfect youth?,[['dbo:genre']],['dbo:genre']
1421,1.0,1.0,1.0,11,1,1,What is the genre of the book  signal to noise,[['dbo:literaryGenre']],['dbo:literaryGenre']
1422,1.0,1.0,1.0,9,1,1,What position does the football player Serhat Akin play?,[['dbo:position']],['dbo:position']
1423,1.0,1.0,1.0,8,1,1,What are some products manufactured by Sony? ,[['dbo:manufacturer']],['dbo:manufacturer']
1424,1.0,0.8,0.888888888888889,11,1,5,"What is the name of the stadium located in phoenix, arizona","[['dbo:locatedInArea', 'dbo:city', 'dbo:isPartOf', 'dbo:location']]","['dbo:city', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region']"
1425,1.0,1.0,1.0,8,1,1,What kind of music is the trinity session,[['dbo:genre']],['dbo:genre']
1426,1.0,1.0,1.0,8,1,1,what kind of music is ten thousand days,[['dbo:genre']],['dbo:genre']
1427,0.0,0.0,0.0,21,2,0,What is the local authority of the Buckhurst Hill County High School is also the birth palce of Sarah hampion ?,"[['dbo:localAuthority'], ['dbp:birthPlace']]",[]
1428,1.0,1.0,1.0,7,1,1,What is a track by paul mccartney?,[['dbo:artist']],['dbo:artist']
1429,0.0,0.0,0.0,5,1,0,where is michael evans from,[['dbo:country']],[]
1430,1.0,0.5,0.6666666666666666,5,1,2,Who did anders chydenius influence,[['dbo:influenced']],"['dbo:influenced', 'dbo:influencedBy']"
1431,1.0,1.0,1.0,12,1,1,what is the name of the city  dennis bakhtov was born,[['dbo:birthPlace']],['dbo:birthPlace']
1432,1.0,1.0,1.0,6,1,1,Which country is india fisher from,[['dbo:nationality']],['dbo:nationality']
1433,0.0,0.0,0.0,8,1,1,what style of paint does mary kelly paint,[['dbo:movement']],['dbo:architecturalStyle']
1434,1.0,1.0,1.0,8,1,1,where in the world did robert bruce die,[['dbo:deathPlace']],['dbo:deathPlace']
1435,1.0,1.0,1.0,9,1,1,what mode is dark sun: shattered lands played in?,[['dbp:modes']],['dbp:modes']
1436,1.0,1.0,1.0,14,1,1,whats the name of the film where  julius wechter was the music contributor,[['dbo:musicComposer']],['dbo:musicComposer']
1437,1.0,1.0,1.0,5,1,2,who was born in thessaloniki,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
1438,1.0,1.0,1.0,9,1,1,what kind of music is on the album dropbox?,[['dbo:genre']],['dbo:genre']
1439,1.0,1.0,1.0,7,1,1,what kind of music does alexiamikis make,[['dbo:genre']],['dbo:genre']
1440,1.0,1.0,1.0,15,1,1,what is the name of an indie pop artist who formed the band galaxy 500?,[['dbo:genre']],['dbo:genre']
1441,0.0,0.0,0.0,7,1,0,Which classes does the Millepede belong to?,[['dbp:taxon']],[]
1442,1.0,1.0,1.0,5,1,1,what albums have Riot released?,[['dbo:type']],['dbo:type']
1443,1.0,1.0,1.0,6,1,1,where did feliks chmurkowski pass away?,[['dbo:deathPlace']],['dbo:deathPlace']
1444,1.0,1.0,1.0,7,1,1,Which episode was directed by jon amiel,[['dbo:director']],['dbo:director']
1445,1.0,1.0,1.0,8,1,1,what is the genre of the artist battlelore,[['dbo:genre']],['dbo:genre']
1446,1.0,1.0,1.0,7,1,1,what city did vasily radlov die in,[['dbo:deathPlace']],['dbo:deathPlace']
1447,0.0,0.0,0.0,9,2,0,Where did the narrators of the Championship snooker die?,"[['dbp:narrated'], ['dbo:deathPlace']]",[]
1448,1.0,1.0,1.0,5,1,1,which artist performs carnatic music?,[['dbo:genre']],['dbo:genre']
1449,0.0,0.0,0.0,14,1,0,What is the name of the crater on the moon named for georg ohm?,[['dbp:namedafter']],[]
1450,1.0,1.0,1.0,6,1,2,What area does kmj-fm broadcast serve,"[['dbo:city', 'dbo:broadcastArea']]","['dbo:broadcastArea', 'dbo:city']"
1451,1.0,1.0,1.0,7,1,1,where in Massachusetts is bette davis from,[['dbo:birthPlace']],['dbo:birthPlace']
1452,1.0,1.0,1.0,9,1,1,what is a religion that  vito marcantonio practices,[['dbo:religion']],['dbo:religion']
1453,1.0,1.0,1.0,6,1,1,What kind of release is equator,[['dbo:type']],['dbo:type']
1454,1.0,1.0,1.0,8,1,1,who is the child of elizabeth of york?,[['dbo:parent']],['dbo:parent']
1455,1.0,1.0,1.0,9,1,1,what type of musical composition is little lucid moments,[['dbo:type']],['dbo:type']
1456,1.0,1.0,1.0,6,1,1,where was johann leonhard rost born,[['dbo:birthPlace']],['dbo:birthPlace']
1457,1.0,1.0,1.0,7,1,1,Who directed the movie bernard and doris?,[['dbo:director']],['dbo:director']
1458,1.0,1.0,1.0,7,1,1,Where is charles alphonse pantaléon pelletier from,[['dbo:nationality']],['dbo:nationality']
1459,1.0,1.0,1.0,9,1,1,what language is the movie the vanishing dagger in,[['dbo:language']],['dbo:language']
1460,1.0,1.0,1.0,6,1,1,Which position did stratos apostolakis play?,[['dbo:position']],['dbo:position']
1461,1.0,1.0,1.0,10,1,1,what is the genre of the album dance or die,[['dbo:genre']],['dbo:genre']
1462,1.0,1.0,1.0,8,1,1,What sort of music does belinda carlisle perform,[['dbo:genre']],['dbo:genre']
1463,1.0,1.0,1.0,14,1,1,"whats the original language of the written work titled  gods, demons, and others",[['dbo:language']],['dbo:language']
1464,1.0,1.0,1.0,6,1,1,What position does carl jenkinson play,[['dbo:position']],['dbo:position']
1465,1.0,1.0,1.0,7,1,1,What is a major song by akon,[['dbo:artist']],['dbo:artist']
1466,1.0,1.0,1.0,5,1,1,which city was deathchain founded,[['dbo:hometown']],['dbo:hometown']
1467,1.0,1.0,1.0,7,1,2,Which city did amick byram originate in,"[['dbo:hometown', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbo:hometown']"
1468,1.0,1.0,1.0,8,1,7,What is a census designated place in arizona,"[['dbo:locatedInArea', 'dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:location', 'dbo:region', 'dbo:state']]","['dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region', 'dbo:state']"
1469,1.0,1.0,1.0,8,1,1,in which conflict did charles pope participate in,[['dbo:battle']],['dbo:battle']
1470,1.0,1.0,1.0,7,1,1,is jane child pop music or j-pop,[['dbo:genre']],['dbo:genre']
1471,1.0,1.0,1.0,10,1,1,what's the title of a ken macleod science fiction book,[['dbo:literaryGenre']],['dbo:literaryGenre']
1472,0.0,0.0,0.0,16,2,0,What is the common university iof vanderbilt Commodores and also the college of hubert Wiggs ?,"[['dbo:college'], ['dbo:university']]",[]
1473,1.0,1.0,1.0,8,1,1,what is an episode written by michelle ashford,[['dbo:writer']],['dbo:writer']
1474,1.0,1.0,1.0,10,1,1,the album ultimate l.a. guns is what kind of music,[['dbo:genre']],['dbo:genre']
1475,0.0,0.0,0.0,8,1,0,Where is the tombstone of Johannes Gerhardus Strijdom?,[['dbp:restingplace']],[]
1476,1.0,1.0,1.0,6,1,1,what state is bohemia farm in,[['dbo:location']],['dbo:location']
1477,1.0,1.0,1.0,8,1,1,in what german city did hermann beckh die,[['dbo:deathPlace']],['dbo:deathPlace']
1478,1.0,1.0,1.0,7,1,1,Who is the publisher of pacific fighters,[['dbo:publisher']],['dbo:publisher']
1479,1.0,1.0,1.0,7,1,1,what is the label that signed theperishers,[['dbo:recordLabel']],['dbo:recordLabel']
1480,1.0,1.0,1.0,8,1,1,what position does dan shannon play in baseball?,[['dbo:position']],['dbo:position']
1481,1.0,1.0,1.0,9,1,1,What is the genre of music from nb ridaz.com,[['dbo:genre']],['dbo:genre']
1482,1.0,1.0,1.0,6,1,2,Which island is suva located on,"[['dbo:country', 'dbo:isPartOf']]","['dbo:country', 'dbo:isPartOf']"
1483,0.5,1.0,0.6666666666666666,14,2,1,How many sitcoms are there whose theme music is composed by a New Yorker?,"[['dbp:themeMusicComposer'], ['dbo:hometown']]",['dbp:themeMusicComposer']
1484,1.0,1.0,1.0,5,1,1,who is a blues-rock artist,[['dbo:genre']],['dbo:genre']
1485,1.0,1.0,1.0,11,1,1,shell oil company's business operations are a part of what industry,[['dbo:industry']],['dbo:industry']
1486,1.0,1.0,1.0,4,1,2,Where is canyon country?,"[['dbo:country', 'dbo:isPartOf']]","['dbo:country', 'dbo:isPartOf']"
1487,1.0,1.0,1.0,10,1,1,what type of music does the david grisman quintet play,[['dbo:genre']],['dbo:genre']
1488,1.0,1.0,1.0,7,1,2,Which tv program is an adventure film?,"[['dbo:genre', 'dbp:genre']]","['dbo:genre', 'dbp:genre']"
1489,1.0,1.0,1.0,9,1,2,Who is a famous person born in los angeles,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
1490,1.0,1.0,1.0,7,1,1,which country does the cimirnariu river originate,[['dbo:country']],['dbo:country']
1491,1.0,1.0,1.0,9,1,1,what type of music is gienek loska known for,[['dbo:genre']],['dbo:genre']
1492,0.0,0.0,0.0,5,1,1,Where was angus allan born,[['dbp:birthPlace']],['dbo:birthPlace']
1493,1.0,1.0,1.0,9,1,1,who did the cinematography work for  nobody's fool,[['dbo:cinematography']],['dbo:cinematography']
1494,1.0,0.75,0.8571428571428571,5,1,4,where is miami-dade county located?,"[['dbo:locatedInArea', 'dbo:city', 'dbo:isPartOf', 'dbo:location']]","['dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region']"
1495,1.0,1.0,1.0,4,1,2,Who is from birmingham?,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
1496,1.0,1.0,1.0,7,1,1,Which county is eagle's nest located in,[['dbo:location']],['dbo:location']
1497,1.0,1.0,1.0,8,1,1,what type of music is music for people,[['dbo:genre']],['dbo:genre']
1498,1.0,1.0,1.0,6,1,1,what classification of music is moodymann,[['dbo:genre']],['dbo:genre']
1499,1.0,1.0,1.0,7,1,1,where did  robert bradford pass away,[['dbo:deathPlace']],['dbo:deathPlace']
1500,1.0,0.8571428571428571,0.923076923076923,7,1,7,which technological university is located in iran,"[['dbo:locatedInArea', 'dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:location', 'dbo:region']]","['dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region', 'dbo:state']"
1501,1.0,1.0,1.0,6,1,1,what is habib ali al-jifri's religion,[['dbo:religion']],['dbo:religion']
1502,1.0,1.0,1.0,9,1,1,Which position is played by dusty ryan in baseball,[['dbo:position']],['dbo:position']
1503,1.0,1.0,1.0,4,1,2,where is lynton located,"[['dbo:country', 'dbo:district']]","['dbo:country', 'dbo:district']"
1504,1.0,0.5,0.6666666666666666,9,1,2,what region is the city of piazzatorre  in,"[['dbo:country', 'dbo:region']]","['dbo:country', 'dbo:location']"
1505,1.0,1.0,1.0,10,1,1,what is the developer of the computer game xii stag?,[['dbo:developer']],['dbo:developer']
1506,0.0,0.0,0.0,8,1,1,what mountain range is lagginhorn a part of,[['dbo:locatedInArea']],['dbo:mountainRange']
1507,1.0,1.0,1.0,7,1,1,what is the software genre of fasm,[['dbo:genre']],['dbo:genre']
1508,1.0,1.0,1.0,10,1,1,which genre does the album the horrors ep belong to,[['dbo:genre']],['dbo:genre']
1509,1.0,1.0,1.0,4,1,1,Name a professional lawyer,[['dbo:occupation']],['dbo:occupation']
1510,1.0,1.0,1.0,8,1,2,which award winning photographer was born in milan,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
1511,1.0,1.0,1.0,11,1,1,which album is the name of the forest swords debut album,[['dbo:type']],['dbo:type']
1512,1.0,1.0,1.0,11,1,1,what pop female artists made the song whoops now/whatll i do,[['dbo:writer']],['dbo:writer']
1513,1.0,1.0,1.0,8,1,1,what is a film directed by michel gondry,[['dbo:director']],['dbo:director']
1514,1.0,1.0,1.0,8,1,1,Which time zone is nags head located in,[['dbo:timeZone']],['dbo:timeZone']
1515,1.0,1.0,1.0,9,1,1,which city in Orange County was gerrit cole born,[['dbo:birthPlace']],['dbo:birthPlace']
1516,0.0,0.0,0.0,13,1,0,Did Bob Dylan write the lyrics of the times they are a changin'?,[['dbp:lyrics']],[]
1517,1.0,1.0,1.0,5,1,1,where is samantha jade from,[['dbo:birthPlace']],['dbo:birthPlace']
1518,1.0,1.0,1.0,6,1,2,what screenwriter was born in ramla,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
1519,1.0,1.0,1.0,8,1,1,Which artist belongs to the columbia records label?,[['dbo:recordLabel']],['dbo:recordLabel']
1520,1.0,1.0,1.0,6,1,1,who is a rock music singer,[['dbo:genre']],['dbo:genre']
1521,1.0,1.0,1.0,9,1,1,where in los angeles did  henry bergman die,[['dbo:deathPlace']],['dbo:deathPlace']
1522,1.0,1.0,1.0,11,1,1,what country is justin and the knights of valour originally from?,[['dbo:country']],['dbo:country']
1523,0.0,0.0,0.0,10,2,0,What is manufactured by a company founded by Akio Morita?,"[['dbp:founder'], ['dbo:manufacturer']]",[]
1524,1.0,1.0,1.0,6,1,1,what film did leon schlesinger produce,[['dbo:producer']],['dbo:producer']
1525,1.0,1.0,1.0,4,1,1,What is wipers's orgin,[['dbo:hometown']],['dbo:hometown']
1526,1.0,1.0,1.0,12,1,1,What is a place located in the eastern daylight time time zone?,[['dbo:timeZone']],['dbo:timeZone']
1527,1.0,1.0,1.0,6,1,2,where was reba z. whittle born,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
1528,1.0,1.0,1.0,7,1,1,what kind of organization is verb exchange,[['dbo:type']],['dbo:type']
1529,1.0,1.0,1.0,12,1,7,what is the name of a residential skyscraper in the united kingdom,"[['dbo:locatedInArea', 'dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:location', 'dbo:region', 'dbo:state']]","['dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region', 'dbo:state']"
1530,1.0,0.5,0.6666666666666666,5,1,2,who has jerzy neyman influenced?,[['dbo:influencedBy']],"['dbo:influenced', 'dbo:influencedBy']"
1531,1.0,1.0,1.0,9,1,1,who's an artist that produces mainly hip hop music,[['dbo:genre']],['dbo:genre']
1532,0.0,0.0,0.0,13,2,0,Through which cities do the rivers starting at the Montauk State Park flow?,"[['dbo:sourcePlace'], ['dbo:city']]",[]
1533,1.0,1.0,1.0,9,1,1,what position does allan arenfeldt olesen play in football?,[['dbo:position']],['dbo:position']
1534,1.0,1.0,1.0,9,1,1,What kind of school is vestavia hills high school,[['dbo:type']],['dbo:type']
1535,0.0,0.0,0.0,9,2,0,Horses grandsired by Sundridge  have won which awards?,"[['dbo:grandsire'], ['dbo:honours']]",[]
1536,1.0,1.0,1.0,6,1,2,Which area does the cilq-fm serve?,"[['dbo:city', 'dbo:broadcastArea']]","['dbo:broadcastArea', 'dbo:city']"
1537,1.0,1.0,1.0,5,1,1,who's someone born in sheringham,[['dbo:birthPlace']],['dbo:birthPlace']
1538,1.0,1.0,1.0,7,1,1,"Where did william paine sheffield, sr. die",[['dbo:deathPlace']],['dbo:deathPlace']
1539,1.0,1.0,1.0,7,1,2,in which country can verona be found,"[['dbo:country', 'dbo:isPartOf']]","['dbo:country', 'dbo:isPartOf']"
1540,1.0,1.0,1.0,8,1,1,roger deakins was the cinematographer for what film,[['dbo:cinematography']],['dbo:cinematography']
1541,1.0,1.0,1.0,8,1,1,Which area does the cherwell nespaper circulate in?,[['dbo:headquarter']],['dbo:headquarter']
1542,1.0,1.0,1.0,10,1,1,where is the tm network Japanese pop/rock musical band from,[['dbo:hometown']],['dbo:hometown']
1543,1.0,1.0,1.0,6,1,2,Name a person born in portland.,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
1544,1.0,1.0,1.0,12,1,1,Who is a male artist signed to sony music entertainment (japan) inc.,[['dbo:recordLabel']],['dbo:recordLabel']
1545,1.0,1.0,1.0,7,1,2,what is a church in frankfurt (oder),"[['dbo:city', 'dbo:location']]","['dbo:city', 'dbo:location']"
1546,0.0,0.0,0.0,22,2,0,What is the official residence of the Lula J. Davis which is also the death location of the John McTaggart (jockey) ?,"[['dbo:deathPlace'], ['dbo:residence']]",[]
1547,1.0,1.0,1.0,5,1,1,What ethnicity is muljibhai madhvani?,[['dbo:ethnicity']],['dbo:ethnicity']
1548,1.0,1.0,1.0,9,1,1,what type of game is covert ops: nuclear dawn?,[['dbo:genre']],['dbo:genre']
1549,1.0,1.0,1.0,7,1,1,what country is ulrich van gobbel from,[['dbo:birthPlace']],['dbo:birthPlace']
1550,0.0,0.0,0.0,9,1,0,Charles Willing Byrd was the governor under which politician?,[['dbp:governor']],[]
1551,1.0,1.0,1.0,7,1,1,in what city did paul peek die,[['dbo:deathPlace']],['dbo:deathPlace']
1552,1.0,1.0,1.0,6,1,1,which track is produced by blink-182,[['dbo:artist']],['dbo:artist']
1553,1.0,1.0,1.0,10,1,1,what kind of video game is wario land: shake it!,[['dbo:genre']],['dbo:genre']
1554,1.0,1.0,1.0,8,1,1,which time zones is texas city located in?,[['dbo:timeZone']],['dbo:timeZone']
1555,1.0,1.0,1.0,5,1,1,what are experimental music artists,[['dbo:genre']],['dbo:genre']
1556,1.0,1.0,1.0,12,1,1,Who did the music for the film i know who killed me?,[['dbo:musicComposer']],['dbo:musicComposer']
1557,1.0,1.0,1.0,7,1,1,who wrote the lyrics for be prepared?,[['dbo:writer']],['dbo:writer']
1558,1.0,1.0,1.0,5,1,1,where was wash westmoreland born?,[['dbo:birthPlace']],['dbo:birthPlace']
1559,1.0,1.0,1.0,7,1,2,WHo did friedrich wilhelm joseph schelling influence,"[['dbo:influencedBy', 'dbo:influenced']]","['dbo:influenced', 'dbo:influencedBy']"
1560,1.0,1.0,1.0,6,1,1,Who published monster hunter frontier online?,[['dbo:publisher']],['dbo:publisher']
